"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_nottoo_worried_past_smooth","pct_finances_not_worried_past_smooth","population.y"
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-27,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,2778,22,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,"HKG","Hong Kong",886,0.00211,0.00206,0.001129,0.001128,0.00211,0.00206,0.001129,0.001128,0.868123,0.015193,0.853273,0.011887,0.261185,0.019724,0.28781,0.01521,0.291977,0.020415,0.348758,0.016011,0.0051562240387026,0.00295221560623202,0.00423988384279195,0.00275271427869059,0.850014432572222,0.85844108374378,0.253697748098851,0.283268599166297,0.307502254228874,0.349084533049964,7496981,847,0.12,0.12,0.36,10.79,2.02,25.18,18.22,10.65,9.25,2.49,2.73,0.12,3.09,11.98,10.94,11.39,44.57,31.33,66.54,54.68,33.58,4.44,58.95,31.81,75.32,14.88,0.47,0.47,0,2.6,1.28,2.18,15.11,23.69,57.75,1.27,2.03,14.47,22.97,59.26,17.59,45.93,20.54,7.2,2.72,14.88,36.6,38.61,2.85,14.12,25.7,30.28,29.9,0.409360451746978,0.417570733055987,0.569640094416399,10.5604274689273,1.91797233839376,26.7338794434533,16.828994611996,9.6836086489251,9.81862220028774,3.13527587370345,2.83410292884896,0.42191341978188,3.85934864760124,12.8089942807535,10.6795496131726,11.0867403782342,48.8814492411255,31.3328772124806,66.7149717175084,54.4673818063312,35.1242664092222,4.1167996125985,57.7904995020239,31.0069634586992,76.4122127056182,13.3101698538035,0.658046677410143,0.544938829703288,0.218894909621328,2.58278824341685,1.28221558315646,2.12112917963966,16.7236240140565,25.5503754153625,54.4190497350461,1.48262226929001,2.85349826967478,14.4329223990639,24.3176442147518,57.4843252746838,18.3401893897738,45.6734493068518,21.3693316017509,6.48760457480843,2.97919590671139,14.8300279318384,36.3616480272612,37.5480876188133,2.91189504077886,14.9432304917294,24.6336632780923,31.5754520270388,29.3148531356927,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-28,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,2884,23,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,"HKG","Hong Kong",821,0.002361,0.002329,0.003654,0.002106,0.004126,0.003076,0.00609,0.002715,0.837859,0.017686,0.841657,0.012741,0.268896,0.021276,0.281364,0.015693,0.28753,0.021719,0.332521,0.016442,0.00417771594419306,0.00306620503474406,0.00426737817425886,0.00352958472215581,0.847708843293159,0.85588085639362,0.260871701721478,0.280730471869844,0.293178497180461,0.334891390381221,7496981,788,0.76,0.51,0.89,9.95,2.68,25.77,15.67,10.06,9.81,3.7,2.81,0.64,4.73,12.64,13.22,13.17,48,34.67,66.93,56.4,36.95,7.11,61.25,30.89,75.89,11.93,0.76,0.76,0.63,2.66,1.95,3.21,12.97,25.8,56.07,2.22,5.83,10.54,25.1,56.31,16.12,40.61,23.98,8.63,3.81,12.31,34.52,39.59,2.68,13.22,25.6,33.76,27.43,0.465725207709946,0.428572428117962,0.61752644204022,10.3425922629665,2.01687700480312,26.3431765265296,16.5183020854005,9.74921576141843,9.87988711633967,3.23672703032019,2.83953575173066,0.44288105016871,3.91229215343746,12.7950624718002,13.0199651986198,11.9421465953894,49.3575158966777,32.3006091873364,66.7748334036396,55.1854876999827,35.4823881178491,4.62499207091486,58.8066160358026,30.8737610123615,76.4893341990836,12.6752112430787,0.629697119415148,0.567790078433052,0.279896303225066,2.66663737373572,1.40142451847546,2.77853564945599,16.0242082633292,25.5950539666096,55.0477042874617,1.58445287248609,3.89682802103854,12.1477805147114,24.7129947628754,56.9244664931676,17.4632736076215,42.8218206237628,21.8725774648588,7.33707826294255,3.22923732905244,14.2060377540248,35.9793746598363,37.5413855390498,2.72772380999412,14.1982173897137,24.9317053521848,32.0938300390709,28.8054979996577,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-29,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3002,24,66.67,66.67,75,75,69.44,69.44,64.74,64.74,100,100,"HKG","Hong Kong",849,0.000721,0.001189,0.001178,0.001177,0.002977,0.002412,0.004711,0.00235,0.867986,0.014989,0.863369,0.011787,0.23295,0.018718,0.24735,0.014808,0.332818,0.020866,0.342756,0.016289,0.00316177244227829,0.00266332126867136,0.00422187164292565,0.00397338305743457,0.852214492642087,0.857536315006969,0.24571415438492,0.263122272815898,0.312523190587895,0.339744541986807,7496981,823,0.61,0.24,0.73,9.36,1.7,26.34,16.79,10.95,11.33,2.8,3.16,0.61,4.87,13.99,9.09,10.49,47.62,33.16,61.98,45.98,33.21,4.83,58.02,26.62,76.43,11.91,1.7,0.97,0.12,2.07,1.06,2.12,16.58,25.46,54.77,1.19,3.43,14.51,23.61,57.26,14.82,44.47,24.54,7.17,3.16,12.03,34.51,41.8,3.16,14.08,24.17,32.14,29.61,0.490468219041244,0.394632488509727,0.629295692518363,9.97758573255779,1.96663407321914,26.1974737965441,16.626536977944,9.94862437786221,10.3652632901332,3.20688488548481,2.86241072809717,0.46041672961633,3.99633734442811,13.149638081522,10.762388437394,11.7985182115842,49.5220019977145,32.5211648314336,65.3885602113063,51.4930764488479,34.4499458517168,4.50620462856148,58.3331956898161,28.2839721606982,76.680777222097,12.2157204924718,0.755999555828856,0.627880892612569,0.249671561859848,2.51206154260955,1.37007773407235,2.38376392280064,16.3395822756549,25.5126866359109,55.0468896324702,1.55060757951032,3.83184256479001,13.3230499492909,23.9808860380083,57.041818573606,16.3093601363331,44.072973082906,22.5150556856689,7.04954378063024,3.2614745642383,13.4440778536935,35.6235134698052,38.400343852884,2.92026851560468,14.2042967609576,25.0066285907005,32.160553110282,28.5567126253421,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-30,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3151,25,66.67,66.67,75,75,69.44,69.44,64.74,64.74,100,100,"HKG","Hong Kong",723,0.003399,0.002826,0.004149,0.002391,0.004447,0.00323,0.005533,0.002759,0.808904,0.019087,0.828492,0.014019,0.216498,0.019994,0.250346,0.016111,0.257436,0.021226,0.295989,0.016977,2.22044604925031e-16,0.00291068141933824,0.00426860068732996,0.00479432529190734,0.844453814758049,0.852972719722499,0.227736820717367,0.253610476094037,0.286051700520066,0.29921015790859,7496981,697,0.87,0.72,0.87,9.68,1.01,23.67,13.56,7.5,7.65,3.32,2.16,0.72,3.75,12.81,10.5,11.05,40.54,31.36,70.03,49.22,32.71,5.15,56.99,28.59,76.33,10.62,0.43,0.57,0.14,2.87,0.64,2.4,11.68,26.08,59.2,1.43,2.54,10.81,21.62,63.59,13.49,43.62,21.95,10.33,2.73,11.19,29.99,45.77,3.9,12.94,21.57,30.03,35.46,0.579187262428972,0.443078837359194,0.665574984448805,9.7795122451015,1.90119609912502,25.323428453919,15.699814298159,9.60653377817078,9.69530985480222,3.2480035815753,2.83435304024468,0.505529650822153,3.96444071492966,13.1098625391109,10.5755425119251,11.8405781187621,47.5463429352532,31.9823914126843,66.5115307548416,50.2742691238932,33.5193673122646,4.54394025563887,57.6455839734271,28.0221075264358,76.7145453766883,11.5271027877288,0.674523562670899,0.617292997332409,0.228633411124251,2.66391811392859,1.29008334649011,2.37154506664285,15.0355058021449,25.6659241061004,56.9641349282544,1.54986221830029,3.42481359601869,11.797312358032,22.2270621920391,60.651385522169,14.9038875151849,43.8672248261977,22.3639327423909,7.99516390250026,3.2061767690832,12.4394367760593,33.8446469104126,45.0919925928632,3.50573943435267,13.7427399469562,24.4280389521139,31.9315650026909,30.1953371120177,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-31,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3272,27,66.67,66.67,75,75,69.44,69.44,64.74,64.74,100,100,"HKG","Hong Kong",657,0.001307,0.001884,0.003044,0.002149,0.000716,0.001394,0.001522,0.001521,0.85381,0.018421,0.85997,0.013538,0.271627,0.023193,0.289193,0.017688,0.308573,0.024084,0.327245,0.018306,2.22044604925031e-16,0.00291368603849074,0.00409158274102642,0.00367662617341422,0.845970299129617,0.854208769391955,0.24685900300492,0.265730276389323,0.305915076579084,0.319077371147055,7496981,629,0.16,0.32,0.48,10.1,1.92,24.48,13.76,8.97,9.44,3.04,3.21,0.48,4.17,12.32,9.74,12.96,45.45,36.53,63.65,52.79,35.08,5.73,59.8,31.71,78.22,11.13,1.11,0.48,0,2.07,1.05,2.11,13.51,22.98,60.35,1.39,2.95,12.85,23.26,59.55,17.17,41.49,24.64,6.68,3.34,10.97,30.68,45.95,3.36,15.56,22.38,31.29,30.77,0.489535790419358,0.421405332084056,0.630190484706057,9.75998596832811,1.90194505971478,24.8306633824013,14.9979507693951,9.51527367002578,9.62848838943402,3.25007940088414,2.85915794806937,0.494734431382317,3.97611136339488,12.9281229643133,10.0829162764783,12.3687993200729,47.1904790346227,33.8366538767213,65.7201532269173,50.5295159421888,33.7267605016952,4.81945405078681,58.1604591161158,29.7801660493999,77.4370721861237,11.1409799793802,0.726107941849762,0.593432237023277,0.192656952794334,2.50840970864879,1.27594370518574,2.1931362357862,14.5193268990735,24.6656137747268,58.9770718981842,1.54447019840101,3.05753684466538,12.1672453145981,22.5082520882195,60.5349349999301,15.2764250236103,42.4750843877524,23.0077598643163,7.64864479752085,3.2875253197044,11.6346798721119,32.4713360102309,46.6472719055472,3.47471216623394,14.4099195310607,24.0534107455698,31.8438072256214,30.2972951426399,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-08-01,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3396,33,66.67,66.67,75,75,69.44,69.44,64.74,64.74,100,100,"HKG","Hong Kong",727,0,0,0,0,0.00182,0.002115,0.002751,0.001943,0.813991,0.019315,0.829436,0.01395,0.271286,0.02207,0.280605,0.016663,0.258114,0.021721,0.295736,0.016926,0.0021076712479393,0.00234142010808463,0.0039920532938728,0.00344058768645419,0.841144224788519,0.849744217111268,0.262944925223217,0.273106520028087,0.28966206982911,0.300308837944146,7496981,679,0.44,0.15,0.59,11.19,1.48,26.88,13.7,8.55,8.86,2.22,1.63,0.3,3.85,11.23,11.87,14.92,42.86,33.9,64.45,54.64,35.35,4.19,60.68,31.73,75.26,12.96,0.74,0.44,0.15,3.68,0.96,3.53,11.86,26.28,57.37,1.12,3.67,11.96,24.88,58.37,16.94,42.42,23.27,8.84,2.06,9.87,34.46,45.36,3.11,12.22,22.35,30.06,35.37,0.477801821336455,0.375077693775238,0.618040363309936,10.1367218829636,1.883538594817,25.1735253844587,14.4251832199539,9.37148717648026,9.40492402808453,3.09313296313011,2.80646881094432,0.448060899053983,3.95667190139006,12.4414029830754,10.9303891751859,13.3502494163007,46.1292272093654,34.0985184308719,65.2972908084677,51.4843382473875,34.1194325092156,4.4237902897681,58.9309170752162,31.1401775771989,76.7525060252578,11.3762630987868,0.708633702123723,0.567236153604053,0.181057627518834,2.90044442967059,1.25215504371373,3.11804097162084,13.5792083628858,25.1515922352298,58.9135631105436,1.50954431862233,3.29574274375294,11.9202425051566,23.610832587996,59.9401741008363,15.4846654124611,42.1325155815072,23.1709406232602,8.14267390728657,2.97736886545154,10.6473060163344,32.7806345964218,46.629678168176,3.40011957255604,13.7228251926815,23.7139143294774,31.4735234717783,33.0025292061921,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-08-02,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3511,35,66.67,66.67,75,75,69.44,69.44,64.74,64.74,100,100,"HKG","Hong Kong",693,0.002455,0.002386,0.002886,0.002038,0.002455,0.002386,0.002886,0.002038,0.853547,0.01705,0.838384,0.013983,0.23106,0.020327,0.255411,0.016566,0.295844,0.02201,0.324675,0.017787,0.00196573261443424,0.00237037597491514,0.00393398592068081,0.00328269294002466,0.842747255247597,0.846634980100048,0.248216998646844,0.265501907032498,0.291264732816434,0.322322006779531,7496981,667,0.45,0.45,0.45,9.62,2.26,25.83,15.47,7.52,9.92,3.01,1.95,0.75,3.46,12.16,9.68,13.18,40.48,28.25,67.46,49.2,32.06,3.35,51.11,28.55,75.56,11.84,0.45,0.45,0.45,3.6,0.5,2.15,15.23,28.31,53.81,0.66,3.8,13.86,27.39,54.29,15.89,44.23,22.04,7.95,2.85,11.69,32.68,43.33,4.06,13.74,23.51,30.96,31.79,0.469655781716592,0.380892532804674,0.584278615106618,9.9384025324161,1.89935026144806,25.214107468245,14.5372307352316,9.09198038613301,9.5088735245476,3.08073507161029,2.77189434124515,0.506347319805847,3.90228204957576,12.2843475347476,10.3247115491171,13.6291691278927,44.5779001543392,31.8636287648013,65.7429558026106,50.5797608667751,33.18118187809,3.96571077915677,56.3986379436568,29.7990892991308,76.2901112784381,11.3258215567413,0.643433129412134,0.546166168244073,0.210329476432758,3.18282866866976,0.980087488503019,2.58247034211583,13.9486131665672,26.0808334325269,57.3694700065737,1.42981910806623,3.56046909009522,12.9358342536203,24.843328140395,56.6311274642246,15.3834955241929,43.0669448578417,22.9491169949937,8.35595122803855,2.92689394983666,10.76221234042,32.4307071582948,44.7815968097327,3.70166244171112,13.6996158875767,23.699340627476,31.3763678404287,32.3957496851198,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-08-03,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3589,38,66.67,66.67,75,75,69.44,69.44,64.74,64.74,100,100,"HKG","Hong Kong",581,0.000874,0.001546,0.001721,0.00172,0.000874,0.001546,0.001721,0.00172,0.850824,0.018646,0.836489,0.015343,0.268638,0.023198,0.277108,0.018568,0.288386,0.023709,0.321859,0.019382,2.22044604925031e-16,0.00220251051686124,0.00379759182614448,0.00289414382126864,0.843852399054766,0.843471647663253,0.260121048835775,0.270522347997092,0.289701107992833,0.325622736373461,7496981,559,0.72,0.72,0.9,9.34,2.69,27.24,13.62,11.11,7.87,3.95,4.3,0.9,4.3,12.54,9.17,14.31,50.67,34.34,62.85,52.17,37.74,4.73,55.45,30.13,76.39,10.02,0.89,0.54,0.36,2.5,2.4,3.21,11.42,25.05,57.92,1.99,2.99,15.74,21.91,57.37,14.85,39.89,25.04,8.23,2.86,7.16,29.34,49.73,3.41,13.86,23.29,27.71,35.14,0.518403919244064,0.431362910126541,0.630361991275027,9.70533940346793,1.93333850445607,25.7483673265031,14.0973592768584,9.35158454194695,9.04169717207025,3.26899206046282,2.84818122247444,0.621790861198545,3.92840761994695,12.2904793534849,9.71177095682058,14.1530215635793,46.0023390839924,32.7438789277727,64.9232223545592,50.8492151627631,34.911092882826,4.04518090444344,55.8431884523999,29.9749255344365,76.2486562896519,10.8015183417682,0.663843085658686,0.540106960607733,0.230408065560096,3.05342771715384,1.32609189431879,3.01728654797964,13.1068927009792,25.8310156310656,57.7683884162747,1.4936433965704,3.28225584546703,15.0598787743571,24.0528365632302,56.8346198508906,14.9968000686554,41.1604541256173,23.6000725288318,8.47146815940054,2.89193776414054,9.24530761831229,31.094315577614,47.9429837726316,3.67815129132506,13.7192330933296,23.6346173485459,30.5534474039087,33.8304531631256,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-08-04,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3669,42,66.67,66.67,75,75,69.44,69.44,64.74,64.74,100,100,"HKG","Hong Kong",610,0.002201,0.002351,0.001639,0.001638,0.002201,0.002351,0.001639,0.001638,0.841413,0.018328,0.862295,0.013952,0.236551,0.021322,0.262295,0.01781,0.269763,0.022269,0.303279,0.018612,0.00213415081628517,0.00204886496432711,0.00373757002633816,0.00253038066551314,0.843482036811328,0.847507881601823,0.248856372838323,0.266463201186666,0.2828670078174,0.307232892148445,7496981,588,0.17,0.17,0.17,13.1,1.02,27.21,13.12,10.39,8.35,3.41,2.39,0.51,3.58,12.1,10.6,14.26,33.75,35.77,63.7,50.98,35.7,5.33,60.78,28.93,75.68,14.29,0.68,0.17,0.17,2.38,1.11,2.22,16.48,23.7,56.48,1.3,4.63,15.19,23.33,55.56,14.12,43.37,24.83,7.82,3.23,9.01,30.27,48.64,4.09,12.31,22.57,32.65,32.46,0.450259701734233,0.388310867944544,0.55142498831734,10.8546605969465,1.89487200579899,26.2024366766413,13.6247633741923,9.48590703489378,8.78500179626253,3.30980461801225,2.83295653991323,0.596128875378301,3.88856426737004,12.1781427931662,9.9900759725046,14.5292246085891,42.763581810951,34.0767880987095,64.4398306878855,50.7365827772829,35.3600680012527,4.30954418850988,57.0065032460143,29.3898656347273,75.9249464714522,11.6571090752122,0.649346977828015,0.486768408241712,0.218213610019482,2.91068210468647,1.31534998170954,2.5668956235075,13.8834153236294,25.3152294967912,57.4947922521822,1.48160203927938,4.04962414537103,15.5203918916273,23.8514034692853,55.8805247691749,14.4970142032334,42.0789139893783,24.0805911939929,8.32857141997967,2.97898535434777,8.81597387172934,30.4955771380511,48.5082477501685,3.90888891136534,13.2779295904167,23.4159994615533,30.9963378762499,33.3711443798302,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-08-05,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3754,43,66.67,66.67,75,75,69.44,69.44,64.74,64.74,100,100,"HKG","Hong Kong",628,0.003541,0.003295,0.001592,0.001591,0,0,0,0,0.853234,0.019633,0.850318,0.014236,0.242413,0.023776,0.264331,0.017597,0.308445,0.025624,0.335987,0.018848,0.00164688616211534,0.00191307205089469,0.00357574911284923,0.00164409350681963,0.84488826454031,0.847790705972736,0.244671152092762,0.265166170541719,0.288941526012051,0.330176919303605,7496981,606,0,0,0,9.62,2.32,23.34,17.25,9.63,7.31,3.15,1.16,0.5,4.81,12.27,11.79,15.21,40.23,34.03,62.91,59.06,32.47,6.25,61.49,28.8,76.24,11.88,0.83,0.66,0.17,3.14,1.81,2,12.89,21.96,61.34,1.63,3.62,10.87,23.19,60.69,16.5,40.26,23.27,9.41,3.63,9.08,32.51,45.38,3.81,15.27,23.27,30.73,30.73,0.371815444717366,0.327572585503126,0.461164832600957,10.4753090628602,1.91249748977769,25.323823059355,14.3914731720876,9.50330350841684,8.30564917419345,3.31841921170625,2.76281937415037,0.575816654760937,3.95878106467343,12.153565799573,10.8213132010481,15.0737569378524,41.7308625576024,34.2865419020472,63.8116646794124,53.3134004716057,34.2928795387446,4.84667136071414,58.2900511523563,28.981429785902,75.9070420428529,11.6966348839763,0.66585229942239,0.500471931624885,0.20791058786469,3.0096341424056,1.39060523745364,2.17756777749575,13.5421665405001,24.4380011779621,59.0594395334548,1.50475365791348,3.89479529610874,13.7022473707925,23.6433767662777,58.0724756808124,14.977502179491,40.7611507187315,24.004576319147,8.82956404259444,3.16925038457235,8.5491980134938,30.7646832326205,47.9118982619973,3.91076399732255,13.7729547530873,23.3861914451411,30.9272334420308,32.5876628502924,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-08-06,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3849,46,66.67,66.67,75,75,69.44,69.44,64.74,64.74,100,100,"HKG","Hong Kong",521,0.003519,0.003083,0.003839,0.002709,0.003519,0.003083,0.003839,0.002709,0.831244,0.0195,0.838772,0.016111,0.219757,0.021559,0.262956,0.019287,0.305705,0.023987,0.309021,0.020245,0.0017648161342094,0.00215554491747041,0.00358840329632614,0.00219779695405807,0.842946869896019,0.845650660519907,0.229533781582849,0.263851673500815,0.292568106053837,0.312653673543057,7496981,510,0.79,0.79,1.19,8.51,2.97,26.23,17,9.65,7.72,4.36,3.76,0.6,4.56,12.23,12.65,14.98,44.59,32.1,64.36,56.2,31.75,4.75,61.27,29.1,75.88,10.2,0.78,0.39,0.2,4.12,1.54,1.1,10.75,22.15,64.47,0.87,3.05,10.68,21.79,63.62,16.27,39.61,21.37,11.37,3.14,7.25,28.63,50.39,4.76,12.53,23.08,25.71,38.68,0.430230925235275,0.389178476346893,0.557141379346249,9.88291560751338,1.96324531114312,25.5359065657055,15.3474669870794,9.52256224707098,8.03488066261906,3.46118245357617,2.81187305010057,0.586963650038558,4.00461869182806,12.1273691464025,11.3696214738543,15.4066773903355,41.9833267401775,33.5549094558367,63.7715469924712,54.5192240515986,33.2390194269883,4.84954687028158,59.3252929530866,28.9117640627908,75.7672419669553,11.2254760640285,0.675606112885212,0.480008742987359,0.203558242577761,3.38526832221119,1.42778720212874,1.47183651074314,12.7440943945358,23.623123262152,61.5954056755295,1.44531592597956,3.52619937364413,13.3117225432971,23.098126376456,61.637334132972,15.3702050387918,39.8215213391292,23.4013054299488,10.1147682910879,3.17879423539333,7.85181284232778,29.8720264430241,49.3558053381045,4.39792687690514,13.4270314674131,23.3192446253906,29.8089357851767,34.6127313761755,7500700
