"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","hosp_occupancy","icu_occupancy","hosp_weekly_admission"
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-06,3,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,8685,89,67.59,67.59,67.86,67.86,57.78,57.78,62.82,62.82,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,1,8514,87,18,8915.74661876137,8703.50961797338,9133.15906560281,9.69024906605046,2269.90730111662,4651.19768331037,0.00357412741619699,0.00348904625410434,0.00366128330118404,3.88460847281904e-06,0.000909956088262379,0.00186456321258499,"2020-W36",793,69,1.39991062178358
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-07,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,8810,91,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,"2020/09/07",NA,2494524,1320,17,7438,86,8685,89,8653,8669,0.00348162615392756,0.000529159070026987,0.00346879805526024,0.0034752121045939,171,2,8685,89,17,9008.58524278446,8798.5003044003,9223.68645437529,92.8386240230921,2362.74592513972,4517.21455820777,0.00361134438585656,0.00352712593841563,0.00369757374728617,3.72169696595792e-05,0.000947173057921959,0.00181085231419212,"2020-W37",878,77,2.1051174730572
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-08,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,8928,91,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,2,8810,91,16,9056.13183943651,8849.1345074743,9267.97121503624,47.5465966520496,2324.53555864791,4300.12487173554,0.00363040477439243,0.00354742408069608,0.00371532653726171,1.90603885358688e-05,0.000931855359438478,0.00172382581676325,"2020-W37",872,80,2.1051174730572
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-09,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,9108,93,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,0,8928,91,10,8906.10679304881,8702.46016573143,9114.51896344573,0,2168.29690617153,4095.5798941107,0.00357026302134147,0.00348862555170102,0.00365381089275779,0,0.00086922270788797,0.00164182821817337,"2020-W37",899,80,2.1051174730572
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-10,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,9256,96,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,2,9108,93,11,9024.29651673063,8821.95888471546,9231.2749000647,0,1711.30953980767,3551.69060910797,0.00361764269124315,0.00353652996913057,0.00370061578884978,0,0.000686026488343133,0.00142379492404481,"2020-W37",918,78,2.1051174730572
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-11,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,9437,98,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,3,9256,96,10,9213.97953369646,9013.25404747218,9419.1751835939,0,1362.94514845567,2774.39141287654,0.00369368245552918,0.00361321600733133,0.00377594089437259,0,0.000546374838829239,0.00111219271206713,"2020-W37",741,77,2.1051174730572
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-12,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,9604,98,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,2,9437,98,12,9345.16192987264,9145.32297509301,9549.36766403842,265.017415602506,1354.71516079449,2675.30993739427,0.00374627060307804,0.00366615954590656,0.00382813220640027,0.000106239673622104,0.000543075617149601,0.00107247312007993,"2020-W37",775,86,2.1051174730572
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-13,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,9719,101,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,0,9604,98,11,9277.51019761383,9079.05715828336,9480.30108922708,0,1154.10445483697,2675.30993739427,0.00371915050631456,0.00363959503227203,0.00380044493026609,0,0.000462655181845103,0.00107247312007993,"2020-W37",805,92,2.1051174730572
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-14,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,9818,103,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,"2020/09/14",NA,2494524,1034,12,7944,93,9719,101,9664,9703,0.00389613409211537,0.000414507938187807,0.00387408579753091,0.00388972004278171,115,3,9719,101,12,9446.93294858972,9250.29082157904,9647.75528213241,82.1446361255203,764.979136426775,2671.69761037594,0.0037870683740023,0.00370823885501965,0.00386757364616753,3.29299842877921e-05,0.000306663370016394,0.00107102501734837,"2020-W38",944,105,2.80732344411263
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-15,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,9901,106,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,9818,103,12,9509.8329948241,9315.33570840123,9708.39124003686,106.539103659559,871.518240086334,2621.99806155912,0.0038122836239796,0.00373431392458089,0.00389188127275458,4.27091916772736e-05,0.000349372561693667,0.00105110155747514,"2020-W38",1034,115,2.80732344411263
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-16,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,9964,108,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,3,9901,106,15,9653.93922504337,9461.53636652202,9850.25464686661,144.106230219271,756.028112365673,2309.11692541452,0.00387005265334924,0.00379292256419342,0.00394875120338253,5.77690293696398e-05,0.000303075100646726,0.000925674367299943,"2020-W38",1063,124,2.80732344411263
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-17,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,10078,108,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,2,9964,108,15,9693.66076627559,9503.67115044149,9887.44849902192,39.7215412322239,787.604396580273,2000.47407529475,0.00388597614866627,0.00380981347561358,0.0039636614035471,1.5923495317032e-05,0.000315733340942109,0.000801946213103081,"2020-W38",1123,127,2.80732344411263
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-18,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,10207,108,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,0,10078,108,12,9613.63928613758,9425.17325194151,9805.87389254937,0,777.914147514222,1727.22667203107,0.00385389729108142,0.00377834538851561,0.00393095993165404,0,0.00031184873246929,0.000692407317801339,"2020-W38",1179,138,2.80732344411263
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-19,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,10292,111,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,0,10207,108,10,9558.70374629715,9371.27368050172,9749.88250525445,0,685.07552349113,1526.61596607355,0.00383187483716218,0.00375673823162324,0.00390851421163094,0,0.000274631762809711,0.00061198688249684,"2020-W38",1257,144,2.80732344411263
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-20,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,10377,112,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,3,10292,111,13,9734.3121626619,9548.08211655031,9924.1745225357,0,637.528926839081,1055.34601153783,0.00390227240253527,0.00382761685858717,0.00397838406146251,0,0.000255571374273842,0.000423065086380339,"2020-W38",1355,165,2.80732344411263
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-21,2,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,10526,113,63.89,63.89,64.29,64.29,55.56,55.56,60.26,60.26,25,25,"2020/09/21",NA,2494524,658,11,8083,101,10377,112,10194,10361,0.00415991187096216,0.000263777778846786,0.00408655118170841,0.0041534978216285,85,1,10377,112,11,9739.20456068683,9554.35070309549,9927.63489874536,0,637.528926839081,1055.34601153783,0.00390423365767851,0.00383012979754674,0.00397977125044512,0,0.000255571374273842,0.000423065086380339,"2020-W39",1510,181,3.93115308582313
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-22,1,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,10607,116,60.19,60.19,60.71,60.71,53.33,53.33,57.69,57.69,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,1,10526,113,10,9809.98180425463,9625.24057533297,9998.26884809867,0,637.528926839081,795.749653597897,0.00393260670342503,0.0038585479936585,0.00400808685268158,0,0.000255571374273842,0.000318998595963758,"2020-W39",1584,211,3.93115308582313
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-23,1,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,10663,117,60.19,60.19,60.71,60.71,53.33,53.33,57.69,57.69,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,3,10607,116,10,9994.34731351391,9810.50083329029,10181.6390335744,288.224275898461,925.753202737542,1075.82867247873,0.00400651479541344,0.00393281477079005,0.00408159594117933,0.000115542795298206,0.000371114169572047,0.000431276136240314,"2020-W39",1663,228,3.93115308582313
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-24,1,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,10740,119,60.19,60.19,60.71,60.71,53.33,53.33,57.69,57.69,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,1,10663,117,9,9985.42851081783,9803.13007474725,10171.116957991,3.5434686437784,664.279255778814,1069.68189205646,0.00400293944288282,0.00392985999523246,0.00407737787168655,1.4204989183421e-06,0.000266294994868285,0.000428812026685837,"2020-W39",1772,243,3.93115308582313
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-25,1,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,10835,119,60.19,60.19,60.71,60.71,53.33,53.33,57.69,57.69,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,2,10740,119,11,10085.8202058721,9904.44728304301,10270.5144788176,100.391695054304,764.670950833119,1077.23496308767,0.00404318427318083,0.00397047584350482,0.00411722415932562,4.02448302980065e-05,0.000306539825166292,0.000431839887324265,"2020-W39",1939,262,3.93115308582313
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-26,1,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,10918,120,60.19,60.19,60.71,60.71,53.33,53.33,57.69,57.69,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,0,10835,119,11,10039.0121191457,9858.45268070364,10222.8785380912,0,682.526314707598,1029.68836643562,0.00402441993708846,0.00395203761547439,0.00409812795470849,0,0.0002736098408785,0.000412779498788396,"2020-W39",1956,261,3.93115308582313
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-27,1,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11033,120,60.19,60.19,60.71,60.71,53.33,53.33,57.69,57.69,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,0,10918,119,8,9986.8949854705,9807.24662352213,10169.8341317939,0,575.987211048039,1029.68836643562,0.00400352732043087,0.00393151022941536,0.00407686361477937,0,0.000230900649201226,0.000412779498788396,"2020-W39",2106,276,3.93115308582313
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-28,1,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11121,121,60.19,60.19,60.71,60.71,53.33,53.33,57.69,57.69,25,25,"2020/09/28",NA,2494524,656,7,8084,100,11033,119,10621,11012,0.00442288789364223,0.000262976022680078,0.00425772612330048,0.0044144694538918,115,0,11033,119,7,9968.60256144735,9789.25830010093,10151.2325021672,0,431.880980828768,1029.68836643562,0.00399619428854858,0.00392429910479952,0.00406940662914737,0,0.000173131619831586,0.000412779498788396,"2020-W40",2317,297,5.29805402520667
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-29,1,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11140,121,60.19,60.19,60.71,60.71,53.33,53.33,57.69,57.69,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0,11121,119,6,9929.33650251342,9750.67503717093,10111.2715790753,0,392.159439596544,1029.68836643562,0.00398045338610229,0.00390883192030661,0.00405338717088924,0,0.000157208124514554,0.000412779498788396,"2020-W40",2336,314,5.29805402520667
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-30,1,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11265,121,60.19,60.19,60.71,60.71,53.33,53.33,57.69,57.69,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,11140,121,5,9997.09145824262,9819.86082350536,10177.5207837204,0,392.159439596544,764.670950833119,0.00400761486289273,0.00393656698572768,0.00407994502507108,0,0.000157208124514554,0.000306539825166292,"2020-W40",2441,332,5.29805402520667
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-01,1,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11373,123,60.19,60.19,60.71,60.71,53.33,53.33,57.69,57.69,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,0,11265,121,4,9997.08493485753,9819.83268419442,10177.5366657333,0,392.159439596544,764.670950833119,0.00400761224781061,0.00393655570529464,0.00407995139182198,0,0.000157208124514554,0.000306539825166292,"2020-W40",2503,341,5.29805402520667
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-02,1,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11480,123,60.19,60.19,60.71,60.71,53.33,53.33,57.69,57.69,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,2,11373,123,4,10150.5838727194,9973.21550652676,10331.1066415524,0,392.159439596544,682.526314707598,0.00406914660781754,0.00399804351713063,0.00414151422938902,0,0.000157208124514554,0.0002736098408785,"2020-W40",2616,368,5.29805402520667
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-03,1,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11572,123,60.19,60.19,60.71,60.71,53.33,53.33,57.69,57.69,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,0,11480,123,4,10139.7699356647,9962.57018249891,10320.1214611088,0,392.159439596544,575.987211048039,0.00406481153745753,0.00399377604003766,0.0041371105113075,0,0.000157208124514554,0.000230900649201226,"2020-W40",2758,369,5.29805402520667
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-04,1,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11626,123,60.19,60.19,60.71,60.71,53.33,53.33,57.69,57.69,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,11572,123,4,10116.5393665082,9939.72588979971,10296.4981015359,0,392.159439596544,431.880980828768,0.00405549891141885,0.00398461826376483,0.00412764042419954,0,0.000157208124514554,0.000173131619831586,"2020-W40",2937,369,5.29805402520667
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-05,1,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11654,125,60.19,60.19,60.71,60.71,53.33,53.33,57.69,57.69,25,25,"2020/10/05",NA,2494524,593,4,7472,88,11626,123,10841,11602,0.00466060859707102,0.00023772070342879,0.00434591930163831,0.00465098752307053,54,0,11626,123,4,10061.0785581229,9885.21521596682,10240.0706045549,0,103.935163698083,392.159439596544,0.00403326588885211,0.00396276612931638,0.00410501987736135,0,4.16653292163486e-05,0.000157208124514554,"2020-W41",3245,393,7.44668426142756
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-06,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11673,125,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,11654,125,6,10147.7892950893,9972.93386644121,10325.7104636025,0,100.391695054304,392.159439596544,0.00406802632289337,0.00399793061379294,0.00413935101991504,0,4.02448302980065e-05,0.000157208124514554,"2020-W41",3509,410,7.44668426142756
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-07,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11714,126,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,11673,125,4,10067.3534021663,9893.86602819371,10243.8828497673,0,0,392.159439596544,0.00403578133630556,0.00396623405034135,0.00410654812291536,0,0,0.000157208124514554,"2020-W41",3758,442,7.44668426142756
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-08,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11781,127,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,1,11714,126,5,10091.668993953,9918.98029225633,10267.3641929725,0,0,392.159439596544,0.00404552892413662,0.00397630180838362,0.00411596127877401,0,0,0.000157208124514554,"2020-W41",3935,436,7.44668426142756
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-09,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11829,127,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,11781,127,4,10143.5396707855,9971.16890101058,10318.890199761,0,0,392.159439596544,0.00406632274164752,0.00399722307783392,0.00413661692561829,0,0,0.000157208124514554,"2020-W41",4009,440,7.44668426142756
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-10,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11891,128,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,11829,127,4,10103.8499491851,9932.13926485414,10278.5292345723,0,0,392.159439596544,0.00405041200212348,0.00398157695209753,0.00412043709925114,0,0,0.000157208124514554,"2020-W41",4200,470,7.44668426142756
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-11,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11936,128,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1,11891,128,5,10159.2637746412,9987.80179820543,10333.669262568,0,0,103.935163698083,0.00407262619026363,0.00400389084178201,0.00414254152799011,0,0,4.16653292163486e-05,"2020-W41",4503,477,7.44668426142756
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-12,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,11989,129,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,"2020/10/12",NA,2494524,310,5,6082,76,11936,128,10689,11907,0.0047848808029107,0.000124272205839671,0.00428498583296853,0.00477325533849344,45,0,11936,128,5,10123.7298997529,9952.85449764655,10297.5389731041,0,0,100.391695054304,0.00405838143860426,0.00398988123491558,0.00412805768679881,0,0,4.02448302980065e-05,"2020-W42",4785,507,10.3980499560131
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-13,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12000,129,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,11989,129,4,10176.5573950914,10005.9654497441,10350.0577666134,0,0,0,0.00407955882368396,0.00401117225159755,0.00414911132008087,0,0,0,"2020-W42",5080,516,10.3980499560131
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-14,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12069,130,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,12000,129,4,10117.3717907059,9947.7601704705,10289.875328441,0,0,0,0.00405583261203578,0.00398783903080127,0.00412498549961475,0,0,0,"2020-W42",5427,563,10.3980499560131
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-15,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12103,130,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,1,12069,130,4,10188.3665748573,10018.7242172519,10360.8814069286,0,0,0,0.00408429286503451,0.00401628696186203,0.00415345028026532,0,0,0,"2020-W42",5729,581,10.3980499560131
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-16,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12215,131,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,12103,130,3,10154.2667508266,9985.18139766592,10326.2153325572,57.5274684320721,57.5274684320721,57.5274684320721,0.00407062299293437,0.00400284038063611,0.00413955341081394,2.3061501285244e-05,2.3061501285244e-05,2.3061501285244e-05,"2020-W42",6075,592,10.3980499560131
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-17,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12263,131,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,1,12215,131,4,10265.9374337368,10096.144034259,10438.5863588895,122.589759432609,180.117227864681,180.117227864681,0.00411538932226622,0.00404732286971741,0.0041846004924745,4.9143547800145e-05,7.2205049085389e-05,7.2205049085389e-05,"2020-W42",6317,613,10.3980499560131
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-18,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12293,131,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,12263,131,3,10246.5978835945,10077.1141918751,10418.93206616,0,180.117227864681,180.117227864681,0.00410763652047225,0.00403969422297605,0.00417672151727545,0,7.2205049085389e-05,7.2205049085389e-05,"2020-W42",6587,629,10.3980499560131
