"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases.x","deaths.x","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases.y","deaths.y","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","hosp_occupancy","icu_occupancy"
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-21,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7704,124,43.52,43.52,53.57,53.57,56.11,56.11,49.36,49.36,100,100,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,7637,124,2,9834.28707163607,9664.50502279729,10007.0517816706,0,0,169.119901505686,0.0160195197731792,0.0157429540324507,0.0163009441070781,0,0,0.00027548713866838,"2020-W34",27,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-22,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7762,124,43.52,43.52,53.57,53.57,56.11,56.11,49.36,49.36,100,100,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0,7704,124,2,9851.95844693205,9681.85273545334,10025.0528377336,0,0,169.119901505686,0.0160483054842237,0.0157712125146252,0.0163302668501951,0,0,0.00027548713866838,"2020-W34",32,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-23,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7775,124,43.52,43.52,53.57,53.57,56.11,56.11,49.36,49.36,100,100,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7704,124,1,9783.01948455442,9614.08513449635,9954.9222725065,0,0,119.266900437571,0.015936007656948,0.0156608227715149,0.0162160279665651,0,0,0.000194279306260643,"2020-W34",31,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-24,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7794,124,43.52,43.52,53.57,53.57,56.11,56.11,49.36,49.36,100,100,19,0,"2020/08/24","LU",613894,265,1,3182,14,7704,124,3686,4154,0.0125493977787696,0.000431670614145113,0.00600429390090146,0.00676664049493887,0,0,7704,124,1,9714.60821806853,9546.83664730691,9885.32812669281,0,0,51.1361635359935,0.0158245694176332,0.0155512786365511,0.0161026628810394,0,0,8.32980344098387e-05,"2020-W35",32,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-25,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7838,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,0,7794,124,0,9762.14076453904,9593.53065024505,9933.71426860877,0,0,0,0.0159019973554702,0.0156273406324953,0.0161814812795186,0,0,0,"2020-W35",33,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-26,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7928,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,7838,124,0,9753.96272256461,9585.47717296278,9925.40977109992,0,0,0,0.0158886757690491,0.0156142219551955,0.0161679537038966,0,0,0,"2020-W35",27,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-27,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7928,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,0,7928,124,0,9802.78564358256,9633.43983499559,9975.10837457493,0,0,0,0.0159682056569743,0.0156923505279341,0.0162489100310069,0,0,0,"2020-W35",30,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-28,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6580,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,-1348,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1385,0,6543,124,0,8037.85532660542,7898.98548256864,8179.16660234572,0,0,0,0.0130932299820578,0.0128670185448443,0.0133234183789803,0,0,0,"2020-W35",25,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-29,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6625,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,6580,124,0,8053.85999164099,7914.7058344708,8195.4607185085,0,0,0,0.0131193007125676,0.012892626144694,0.0133499606096631,0,0,0,"2020-W35",23,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-30,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6625,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6580,124,0,8073.60362404435,7934.11354440191,8215.5460863266,0,0,0,0.013151462017945,0.0129242402506001,0.0133826785834796,0,0,0,"2020-W35",27,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-31,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6625,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,0,0,"2020/08/31","LU",613894,-1079,0,1700,13,6625,124,2586,2902,0.0107917653536278,0.0017576324251418,0.0042124536157708,0.00472720046131743,45,0,6625,124,0,8180.24698009649,8038.92799207816,8324.05026159204,0,0,0,0.0133251782556866,0.013094977295882,0.0135594259947027,0,0,0,"2020-W36",28,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-01,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6625,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0,6677,124,0,8310.55041752995,8166.99802771597,8456.62604642778,0,0,0,0.0135374354815814,0.0133035964314946,0.0137753847511586,0,0,0,"2020-W36",16,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-02,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6745,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6677,124,0,8378.84367214729,8234.1300399365,8526.10062529741,0,0,0,0.0136486814859687,0.013412950835057,0.0138885550686233,0,0,0,"2020-W36",16,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-03,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6811,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,0,6745,124,0,8529.1933863776,8381.90045345533,8679.07465928427,0,0,0,0.0138935930085285,0.0136536608167783,0.014137741465602,0,0,0,"2020-W36",11,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-04,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6854,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6745,124,0,8587.32618675002,8439.04517296313,8738.21262077095,0,0,0,0.0139882881845237,0.0137467464626843,0.0142340739944859,0,0,0,"2020-W36",10,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-05,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6896,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,0,6854,124,0,8776.49017320336,8624.95677909656,8930.68588436492,0,0,0,0.0142964260494538,0.0140495863766327,0.0145476024922298,0,0,0,"2020-W36",10,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-06,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6950,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6854,124,0,8817.28636982037,8665.05968364557,8972.18735540334,0,0,0,0.0143628808390705,0.0141149118311069,0.0146152061355924,0,0,0,"2020-W36",15,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-07,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6960,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,10,0,"2020/09/07","LU",613894,271,0,1413,13,6896,124,2826,3072,0.0112332096420555,0.000441444288427644,0.00460340058707204,0.0050041212326558,42,0,6896,124,0,8901.80587686074,8748.12846085494,9058.18292722788,0,0,0,0.0145005585277927,0.014250226359689,0.0147552882537179,0,0,0,"2020-W37",20,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-08,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6974,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,0,6950,124,0,8993.581302615,8838.3256027778,9151.56425345146,0,0,0,0.0146500557142031,0.0143971526074172,0.0149074013648146,0,0,0,"2020-W37",23,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-09,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7023,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,6974,124,0,9038.6397331047,8882.61016999898,9197.41006993537,0,0,0,0.0147234534514178,0.0144692897633777,0.0149820817110696,0,0,0,"2020-W37",21,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-10,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7088,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0,7023,124,0,9108.77308239298,8951.53466839214,9268.77347182633,0,0,0,0.0148376968701323,0.0145815640296079,0.0150983288186989,0,0,0,"2020-W37",21,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-11,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7088,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0,7088,124,0,9193.34757807819,9034.64921338519,9354.83356300541,0,0,0,0.0149754641323717,0.0147169531114251,0.0152385160353504,0,0,0,"2020-W37",17,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-12,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7159,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,7159,124,0,9279.19695652259,9119.01514505596,9442.19247235494,0,0,0,0.0151153081094172,0.0148543806342072,0.0153808189562937,0,0,0,"2020-W37",18,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-13,1,1,1,1,1,1,3,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7159,124,44.44,44.44,57.86,57.86,56.67,56.67,50,50,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7159,124,0,9265.98554832312,9106.02808945323,9428.75283694499,0,0,0,0.015093787442658,0.0148332254256488,0.0153589265197982,0,0,0,"2020-W37",16,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-14,1,1,1,1,1,1,3,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7244,124,44.44,44.44,57.86,57.86,56.67,56.67,50,50,100,100,85,0,"2020/09/14","LU",613894,298,0,922,12,7194,124,3074,3308,0.0117186354647545,0.000485425822699033,0.00500737912408331,0.00538855242110201,35,0,7194,124,0,9292.30348843723,9131.88651731478,9455.53845391116,0,0,0,0.0151366579384018,0.0148753474008783,0.0154025588357455,0,0,0,"2020-W38",19,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-15,1,1,1,1,1,1,3,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7284,124,44.44,44.44,57.86,57.86,56.67,56.67,50,50,100,100,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,7244,124,0,9334.57558093473,9173.42254708016,9498.55965197169,0,0,0,0.0152055168822871,0.014943007338531,0.0154726380319268,0,0,0,"2020-W38",22,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-16,1,1,1,1,1,1,3,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7394,124,44.44,44.44,57.86,57.86,56.67,56.67,50,50,100,100,110,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,7284,124,0,9360.97996604117,9199.36405765536,9525.43516871728,0,0,0,0.0152485281922305,0.0149852646509908,0.0155164167897345,0,0,0,"2020-W38",23,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-17,1,1,1,1,1,1,3,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7541,124,44.44,44.44,57.86,57.86,56.67,56.67,50,50,100,100,147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,0,7394,124,0,9474.02594063525,9310.45049531846,9640.4752454204,0,0,0,0.0154326739480028,0.0151662184274785,0.0157038108295901,0,0,0,"2020-W38",18,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-18,1,1,1,1,1,1,3,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7718,124,44.44,44.44,57.86,57.86,56.67,56.67,50,50,100,100,177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,0,7541,124,0,9629.49504604455,9463.2263016214,9798.68512981762,0,0,0,0.0156859246808807,0.0154150819223211,0.0159615261426527,0,0,0,"2020-W38",16,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-19,1,1,1,1,1,1,3,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7718,124,44.44,44.44,57.86,57.86,56.67,56.67,50,50,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,0,7718,124,0,9814.29711374652,9644.82643869384,9986.74558315201,0,0,0,0.0159869572169569,0.0157108986872226,0.0162678664120386,0,0,0,"2020-W38",22,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-20,1,1,1,1,1,1,3,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7718,124,44.44,44.44,57.86,57.86,56.67,56.67,50,50,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7718,124,0,9761.8976596121,9593.31757023914,9933.44014925221,0,0,0,0.0159016013507415,0.015626993536733,0.0161810347539676,0,0,0,"2020-W38",21,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-21,1,1,1,1,1,1,3,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7916,124,44.44,44.44,57.86,57.86,56.67,56.67,50,50,100,100,198,0,"2020/09/21","LU",613894,610,0,1109,7,7804,124,3562,3859,0.0127122923501451,0.000993656885390637,0.00580230463239582,0.0062861015093811,86,0,7804,124,0,9807.78904003006,9638.39933514474,9980.15567823422,0,0,0,0.0159763559181716,0.0157004292844445,0.0162571318146687,0,0,0,"2020-W39",20,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-22,1,1,1,1,1,1,3,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8016,124,44.44,44.44,57.86,57.86,56.67,56.67,50,50,100,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,0,7916,124,0,9880.06381357948,9709.40773944737,10053.7194008044,0,0,0,0.0160940876007576,0.0158160981202738,0.0163769631252373,0,0,0,"2020-W39",23,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-23,1,1,1,1,1,1,3,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8090,124,44.44,44.44,57.86,57.86,56.67,56.67,50,50,100,100,74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,8016,124,0,9931.58719177882,9760.0217459858,10106.1684814866,0,0,0,0.0161780163868336,0.0158985455892806,0.0164623998304048,0,0,0,"2020-W39",26,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-24,1,1,1,1,1,1,3,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8158,124,44.44,44.44,57.86,57.86,56.67,56.67,50,50,100,100,68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,0,8090,124,0,9944.98765043086,9773.17011615394,10119.825828443,0,0,0,0.0161998450065172,0.0159199635705088,0.0164846469071909,0,0,0,"2020-W39",19,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-25,1,1,1,1,1,1,3,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8233,124,44.44,44.44,57.86,57.86,56.67,56.67,50,50,100,100,75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,0,8158,124,0,9946.17184178333,9774.31215409761,10121.0533024374,0,0,0,0.016201773989945,0.0159218238883221,0.0164866463956927,0,0,0,"2020-W39",25,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-26,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8233,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0,8233,124,0,9952.7355796936,9780.74043094613,10127.755277697,0,0,0,0.0162124659626802,0.0159322952023413,0.0164975635495655,0,0,0,"2020-W39",30,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-27,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8233,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,8311,124,0,9960.93138326793,9788.77256624981,10136.1180220151,0,0,0,0.0162258164817834,0.0159453791147166,0.0165111860060778,0,0,0,"2020-W39",36,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-28,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8376,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,143,0,"2020/09/28","LU",613894,553,0,1244,5,8357,124,3835,4365,0.0136130993298517,0.000900806979706594,0.00624700681225098,0.0071103480405412,46,0,8357,124,0,9929.58361178621,9757.94466276102,10104.2416319212,0,0,0,0.0161747526637925,0.0158951621334644,0.0164592610970643,0,0,0,"2020-W40",34,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-29,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8431,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,8376,124,0,9866.39279189878,9695.82439106972,10039.9618225029,0,0,0,0.0160718182485882,0.0157939715831556,0.0163545527770313,0,0,0,"2020-W40",30,5
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-09-30,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8509,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,8431,124,0,9847.68223747714,9677.41629145588,10020.9438686587,0,0,0,0.016041339771161,0.0157639857881913,0.0163235735626325,0,0,0,"2020-W40",30,5
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-01,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8595,125,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,8509,124,0,9858.51493126582,9688.04195488051,10031.9875886819,0,0,0,0.0160589856412765,0.0157812944170826,0.0163415631830282,0,0,0,"2020-W40",20,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-02,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8709,125,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,1,8595,125,1,9959.74794289076,9788.74255409063,10133.7407269398,0,0,0,0.0162238887216535,0.0159453302265385,0.0165073135214545,0,0,0,"2020-W40",20,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-03,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8709,125,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,0,8709,125,1,10013.3969872118,9841.45135622118,10188.3467787623,0,0,0,0.0163112801024473,0.0160311900038462,0.0165962638155158,0,0,0,"2020-W40",21,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-04,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8709,125,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8709,125,1,9934.40206639178,9763.79362939899,10107.9916436952,0,0,0,0.0161826016647691,0.0159046897825993,0.0164653696626701,0,0,0,"2020-W40",21,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-05,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8925,127,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,216,2,"2020/10/05","LU",613894,352,1,1270,2,8709,125,3784,4691,0.0141864882210935,0.00057338889124181,0.00616393058084946,0.00764138434322538,0,0,8709,125,1,9855.33349289072,9686.06412240261,10027.5609399952,0,0,0,0.0160538032508718,0.0157780726353452,0.0163343524126237,0,0,0,"2020-W41",22,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-06,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,8979,128,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,2,8925,127,3,10182.6215135144,10010.1835013748,10358.0299874867,0,0,0,0.0165869376692301,0.016306045508467,0.0168726685510638,0,0,0,"2020-W41",21,2
