"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy","hosp_hosp_weekly_admission"
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-01,3,1,2,1,1,1,3,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,2,1,0,NA,NA,25,0,58.33,58.33,72.14,72.14,50.56,50.56,54.49,54.49,25,25,1,0,0.571428571428571,0,0,0,0.142857142857143,0,2494524,NA,"NAM","Africa","Namibia","2020-06-01",25,1,0.571,NA,NA,0,9.839,0.394,0.225,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,3970,1.562,0.114,122,0.048,0.005,213.7,"samples tested",NA,NA,58.33,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,"2020/06/01",NA,2494524,3,0,8,0,24,0,24,24,9.62107400049067e-06,1.20263425006133e-06,9.62107400049067e-06,9.62107400049067e-06,"2020/06/01",NA,2494524,1,0,25,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W23","2020-06-01",NA,"United Kingdom",6647,652,5.63565304975255
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-02,3,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,2,1,0,NA,NA,25,0,66.67,66.67,74.52,74.52,55.56,55.56,60.26,60.26,25,25,0,0,0.571428571428571,0,-1,0,0,0,2494524,NA,"NAM","Africa","Namibia","2020-06-02",25,0,0.571,NA,NA,0,9.839,0,0.225,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,4005,1.576,0.014,117,0.046,0.005,204.9,"samples tested",NA,NA,66.67,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/02",NA,2494524,0,0,25,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W23","2020-06-02",NA,"United Kingdom",6462,636,5.63565304975255
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-03,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,25,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,0,0,0.428571428571429,0,0,0,-0.142857142857143,0,2494524,NA,"NAM","Africa","Namibia","2020-06-03",25,0,0.429,NA,NA,0,9.839,0,0.169,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,0.051,0.003,303,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/03",NA,2494524,0,0,25,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W23","2020-06-03",NA,"United Kingdom",6266,602,5.63565304975255
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-04,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,25,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,0,0,0.428571428571429,0,0,0,0,0,2494524,NA,"NAM","Africa","Namibia","2020-06-04",25,0,0.429,NA,NA,0,9.839,0,0.169,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4217,1.66,NA,121,0.048,0.004,282.1,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/04",NA,2494524,0,0,25,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W23","2020-06-04",NA,"United Kingdom",6007,571,5.63565304975255
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-05,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,25,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,0,0,0.285714285714286,0,0,0,-0.142857142857143,0,2494524,NA,"NAM","Africa","Namibia","2020-06-05",25,0,0.286,NA,NA,0,9.839,0,0.112,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,4395,1.73,0.07,140,0.055,0.002,489.5,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/05",NA,2494524,0,0,25,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W23","2020-06-05",NA,"United Kingdom",5852,554,5.63565304975255
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-06,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,29,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,4,0,0.857142857142857,0,4,0,0.571428571428571,0,2494524,NA,"NAM","Africa","Namibia","2020-06-06",29,4,0.857,NA,NA,0,11.413,1.574,0.337,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,4588,1.806,0.076,149,0.059,0.006,173.9,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/06",NA,2494524,4,0,29,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W23","2020-06-06",NA,"United Kingdom",5642,540,5.63565304975255
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-07,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,29,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,0,0,0.714285714285714,0,-4,0,-0.142857142857143,0,2494524,NA,"NAM","Africa","Namibia","2020-06-07",29,0,0.714,NA,NA,0,11.413,0,0.281,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,0.061,0.005,217.1,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/07",NA,2494524,0,0,29,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W23","2020-06-07",NA,"United Kingdom",5440,515,5.63565304975255
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-08,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,31,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,2,0,0.857142857142857,0,2,0,0.142857142857143,0,2494524,NA,"NAM","Africa","Namibia","2020-06-08",31,2,0.857,NA,NA,0,12.2,0.787,0.337,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4943,1.945,NA,139,0.055,0.006,162.2,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,"2020/06/08",NA,2494524,5,0,13,0,29,0,27,29,1.16254644172596e-05,2.00439041676889e-06,1.0823708250552e-05,1.16254644172596e-05,"2020/06/08",NA,2494524,2,0,31,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W24","2020-06-08",NA,"United Kingdom",5419,509,4.49981988716931
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-09,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,31,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,0,0,0.857142857142857,0,-2,0,0,0,2494524,NA,"NAM","Africa","Namibia","2020-06-09",31,0,0.857,NA,NA,0,12.2,0,0.337,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,4970,1.956,0.011,138,0.054,0.006,161,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/09",NA,2494524,0,0,31,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W24","2020-06-09",NA,"United Kingdom",5239,491,4.49981988716931
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-10,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,31,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,0,0,0.857142857142857,0,0,0,0,0,2494524,NA,"NAM","Africa","Namibia","2020-06-10",31,0,0.857,NA,NA,0,12.2,0,0.337,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,5084,2.001,0.045,139,0.055,0.006,162.2,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/10",NA,2494524,0,0,31,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W24","2020-06-10",NA,"United Kingdom",4981,439,4.49981988716931
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-11,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,31,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,0,0,0.857142857142857,0,0,0,0,0,2494524,NA,"NAM","Africa","Namibia","2020-06-11",31,0,0.857,NA,NA,0,12.2,0,0.337,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,5301,2.086,0.085,155,0.061,0.006,180.9,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/11",NA,2494524,0,0,31,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W24","2020-06-11",NA,"United Kingdom",4740,390,4.49981988716931
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-12,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,31,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,0,0,0.857142857142857,0,0,0,0,0,2494524,NA,"NAM","Africa","Namibia","2020-06-12",31,0,0.857,NA,NA,0,12.2,0,0.337,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,5514,2.17,0.084,160,0.063,0.005,186.7,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/12",NA,2494524,0,0,31,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W24","2020-06-12",NA,"United Kingdom",4669,393,4.49981988716931
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-13,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,32,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,1,0,0.428571428571429,0,1,0,-0.428571428571429,0,2494524,NA,"NAM","Africa","Namibia","2020-06-13",32,1,0.429,NA,NA,0,12.594,0.394,0.169,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5682,2.236,0.066,156,0.061,0.003,363.6,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/13",NA,2494524,1,0,32,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W24","2020-06-13",NA,"United Kingdom",4527,390,4.49981988716931
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-14,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,32,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,0,0,0.428571428571429,0,-1,0,0,0,2494524,NA,"NAM","Africa","Namibia","2020-06-14",32,0,0.429,NA,NA,0,12.594,0,0.169,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,5849,2.302,0.066,155,0.061,0.003,361.3,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/14",NA,2494524,0,0,32,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W24","2020-06-14",NA,"United Kingdom",4526,393,4.49981988716931
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-15,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,NA,0,2,1,1,2,0,0,3,1,0,NA,NA,32,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,0,0,0.142857142857143,0,0,0,-0.285714285714286,0,2494524,NA,"NAM","Africa","Namibia","2020-06-15",32,0,0.143,NA,NA,0,12.594,0,0.056,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,0.053,0.001,937.1,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,"2020/06/15",NA,2494524,3,0,16,0,32,0,29,32,1.28280986673209e-05,1.20263425006133e-06,1.16254644172596e-05,1.28280986673209e-05,"2020/06/15",NA,2494524,0,0,32,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W25","2020-06-15",NA,"United Kingdom",4496,385,3.91314780451402
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-16,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,34,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,2,0,0.428571428571429,0,2,0,0.285714285714286,0,2494524,NA,"NAM","Africa","Namibia","2020-06-16",34,2,0.429,NA,NA,0,13.381,0.787,0.169,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5919,2.329,NA,136,0.054,0.003,317,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/16",NA,2494524,2,0,34,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W25","2020-06-16",NA,"United Kingdom",4496,378,3.91314780451402
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-17,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,NA,0,2,1,1,2,0,0,3,1,0,NA,NA,36,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,2,0,0.714285714285714,0,0,0,0.285714285714286,0,2494524,NA,"NAM","Africa","Namibia","2020-06-17",36,2,0.714,NA,NA,0,14.168,0.787,0.281,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,6106,2.403,0.074,146,0.057,0.005,204.5,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/17",NA,2494524,2,0,36,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W25","2020-06-17",NA,"United Kingdom",4354,357,3.91314780451402
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-18,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,39,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,3,0,1.14285714285714,0,1,0,0.428571428571428,0,2494524,NA,"NAM","Africa","Namibia","2020-06-18",39,3,1.143,NA,NA,0,15.349,1.181,0.45,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,6355,2.501,0.098,151,0.059,0.008,132.1,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/18",NA,2494524,3,0,39,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W25","2020-06-18",NA,"United Kingdom",4223,352,3.91314780451402
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-19,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,45,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,6,0,2,0,3,0,0.857142857142857,0,2494524,NA,"NAM","Africa","Namibia","2020-06-19",45,6,2,NA,NA,0,17.71,2.361,0.787,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,6514,2.564,0.063,143,0.056,0.014,71.5,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/19",NA,2494524,6,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W25","2020-06-19",NA,"United Kingdom",4085,330,3.91314780451402
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-20,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,46,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,1,0,2,0,-5,0,0,0,2494524,NA,"NAM","Africa","Namibia","2020-06-20",46,1,2,NA,NA,0,18.104,0.394,0.787,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,6837,2.691,0.127,165,0.065,0.012,82.5,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/20",NA,2494524,1,0,46,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W25","2020-06-20",NA,"United Kingdom",3933,315,3.91314780451402
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-21,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,55,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,9,0,3.28571428571429,0,8,0,1.28571428571429,0,2494524,NA,"NAM","Africa","Namibia","2020-06-21",55,9,3.286,NA,NA,0,21.646,3.542,1.293,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,7009,2.758,0.068,166,0.065,0.02,50.5,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/21",NA,2494524,9,0,55,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W25","2020-06-21",NA,"United Kingdom",3905,310,3.91314780451402
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-22,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,63,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,8,0,4.42857142857143,0,-1,0,1.14285714285714,0,2494524,NA,"NAM","Africa","Namibia","2020-06-22",63,8,4.429,NA,NA,0,24.794,3.148,1.743,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,7331,2.885,0.127,207,0.081,0.021,46.7,"samples tested",NA,NA,62.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,"2020/06/22",NA,2494524,23,0,39,0,55,0,44,55,2.20482945844578e-05,9.2201959171369e-06,1.76386356675662e-05,2.20482945844578e-05,"2020/06/22",NA,2494524,8,0,63,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W26","2020-06-22",NA,"United Kingdom",3968,340,3.4165021284043
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-23,2,1,2,1,1,1,3,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,72,0,54.63,54.63,68.57,68.57,50,50,53.85,53.85,25,25,9,0,5.42857142857143,0,1,0,1,0,2494524,NA,"NAM","Africa","Namibia","2020-06-23",72,9,5.429,NA,NA,0,28.336,3.542,2.136,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,0.091,0.024,42.5,"samples tested",NA,NA,54.63,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/23",NA,2494524,9,0,72,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W26","2020-06-23",NA,"United Kingdom",3849,311,3.4165021284043
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-24,2,1,2,1,1,1,3,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,76,0,54.63,54.63,68.57,68.57,50,50,53.85,53.85,25,25,4,0,5.71428571428571,0,-5,0,0.285714285714286,0,2494524,NA,"NAM","Africa","Namibia","2020-06-24",76,4,5.714,NA,NA,0,29.91,1.574,2.249,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7740,3.046,NA,233,0.092,0.025,40.8,"samples tested",NA,NA,54.63,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/24",NA,2494524,4,0,76,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W26","2020-06-24",NA,"United Kingdom",3739,316,3.4165021284043
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-25,2,1,2,1,1,1,3,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,102,0,54.63,54.63,68.57,68.57,50,50,53.85,53.85,25,25,26,0,9,0,22,0,3.28571428571429,0,2494524,NA,"NAM","Africa","Namibia","2020-06-25",102,26,9,NA,NA,0,40.143,10.233,3.542,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,8014,3.154,0.108,237,0.093,0.038,26.3,"samples tested",NA,NA,54.63,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/25",NA,2494524,26,0,102,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W26","2020-06-25",NA,"United Kingdom",3593,276,3.4165021284043
